7.120245565282293576e+00,-1.607117258702916374e+01,1.440243137851472355e+01,5.672154386654912450e+00,1.048248648774202607e+01,5.577744180237367289e+00,6.655706336587478233e+00,1.527899579023317500e+01,1.889968247647867727e+01,1.224911253737680461e+01,6.097415502967179712e+00,6.751876385954071580e+00,3.461319462636505584e+00
7.076347679672502444e+00,-1.367800894576850190e+01,1.929603857699662228e+01,8.992540279820699922e+00,9.084875175192474117e+00,5.622145164230778036e+00,6.415554766736569547e+00,1.381501983715242865e+01,1.903652780266429545e+01,1.071827779344949860e+01,5.370062055493201036e+00,4.409521836858507626e+00,3.891444483245197095e+00
7.034310322622747691e+00,-1.336075615314282494e+01,2.008243549792917548e+01,1.050572516717955907e+01,9.377872572446735333e+00,7.178282438938428989e+00,9.447123467270383657e+00,1.051698155443789418e+01,1.869237740836027939e+01,1.048222951915562362e+01,3.385126334330960329e+00,3.987897905539055099e+00,5.633137221565014396e-01
7.640427015127332133e+00,-7.217659269778090803e+00,2.812611991979205683e+01,1.854412520743561998e+01,1.820567992096538745e+01,9.830018175745420805e+00,5.351597430384456011e+00,2.620472778531224733e+00,9.003433180978948513e+00,-9.513779890555179586e-02,-1.100064767479257455e+01,-9.046740100554266917e+00,-4.885859225849821463e+00
7.818401260378106343e+00,-6.553765991858536033e+00,2.746001201979195017e+01,1.758921279443741170e+01,1.902674606334235818e+01,1.000978580481730873e+01,7.203005906058292496e+00,6.101191176737699173e+00,8.060485349241020003e+00,2.983421968814680691e-01,-1.192541279180414548e+01,-1.143387971182528950e+01,-6.824547792250220013e+00
8.381082408348460078e+00,-7.865441644633316409e-01,3.058317553592003080e+01,1.649879283025247645e+01,1.547240801334617544e+01,5.955188368043663694e+00,3.707716439096913952e+00,6.737001564535656684e+00,5.670540071520158598e+00,-4.032620363369706418e+00,-7.792985417261346193e+00,-6.996951262791871073e+00,-4.613946386891184304e+00
8.515513307852009106e+00,1.622684730991393209e+00,2.972062372728150592e+01,1.254123550387506292e+01,1.221554457138735650e+01,5.297977035650079713e+00,3.430330265564215608e+00,7.280553884230523742e+00,3.269974017767470098e+00,-6.080737397636990060e+00,-1.270917033516843375e+00,-4.134284416219646374e+00,-8.719712057476238343e+00
8.665814127156474811e+00,1.333070137533514776e+00,2.927367935506116581e+01,1.376096314234662543e+01,1.638120115940484212e+01,1.036944888032942380e+01,5.208863870312464783e+00,7.221704267776581254e+00,5.850149839019089804e+00,-7.849466362047905932e+00,-6.833564076945906507e+00,-5.047843496600108892e+00,-5.402356173495616254e+00
8.808477292952094473e+00,-1.779619677756240637e-01,3.051324188985616814e+01,1.623855350280857479e+01,1.918124969084028564e+01,1.116491480177220907e+01,6.996861165978811137e+00,1.093179542236899060e+01,5.865670197640090677e+00,-8.540426633620169738e+00,-4.896762170708260697e+00,-3.312142551204103835e+00,-4.636296136201161211e+00
8.865976611736114066e+00,2.603146618095677045e+00,2.932225113598718025e+01,1.228878856881138937e+01,1.347550612515640012e+01,5.271817948413970889e+00,4.723506039773556431e+00,1.008155990725863482e+01,7.460439931985584749e+00,-1.216444507353883653e+00,-3.247482163817688061e+00,-2.921138677871690348e+00,-2.313109840820378516e+00
8.995691876517303953e+00,9.741953587720979524e-01,3.050749376759731391e+01,1.521147985946174508e+01,1.480218477433418833e+01,1.099450023056316716e+01,1.133699923372485330e+01,1.466289812858645369e+01,1.220406030771384387e+01,-6.441312283874980338e+00,-1.060098633513652544e+01,-6.336409216678426937e-01,-1.573498106611231018e+00
8.850050260688114179e+00,2.321285415726660251e+00,3.011617764272173048e+01,1.092601694479359153e+01,1.387622565724367973e+01,1.364515285347900964e+01,1.180020243749293840e+01,9.978414247465265063e+00,7.980337762538990631e+00,-6.132057528133224800e+00,-8.633319695217688050e+00,-1.380226797412951179e+00,-1.610274666321826587e+00
