8.552798196116890850e+00,-8.558338112642440265e+00,-1.783716839490283945e+01,-1.716373128966098704e+01,-3.671462702959078506e-01,1.096241547190367882e+01,1.373498875008457887e+01,7.611637753187392441e+00,2.346264310564998468e+01,1.090134128728970353e+01,3.278210097713319948e-01,1.228799381473642427e+01,3.546632935960573718e+00
8.471319982500782331e+00,-7.725163525475662318e+00,-1.596502414920660229e+01,-1.699163736212698339e+01,-2.791563401379337783e+00,8.451492951092745898e+00,9.024735099492680490e+00,1.008760314017450144e+00,2.191456160795846841e+01,9.454898486021610537e+00,-4.770882955743553921e+00,8.941186066557838430e+00,5.334408218885541508e+00
7.592002147650078747e+00,-8.945247342212379493e+00,-1.758711254204712304e+00,-1.398737324902153212e+01,-4.786419245374022857e+00,7.378352600399064265e+00,1.314917154290234969e+01,3.969782424294524326e+00,1.652973193530321083e+01,2.146947323195866453e+00,-2.569309809176977044e+00,1.665128239310439184e+01,1.021967013517533651e+01
7.166970068962814189e+00,-1.283997642727688770e+01,6.908954850288560934e+00,-1.079122723071612988e+01,-2.904551882389363904e+00,4.472592154806041442e+00,1.691935546259891154e+01,1.715522892461952154e+01,1.478886771143514878e+01,2.786394903322238381e+00,7.522408959551730945e+00,7.596065755972347233e+00,1.957463161363614201e+00
6.993232102384573601e+00,-1.411256392873715626e+01,1.410840156892104247e+01,-4.151738186957461885e+00,-3.056418669770810226e+00,3.152396995801158397e+00,1.550827367798636480e+01,1.198142155964498912e+01,8.635146427687640625e+00,3.920956505608609977e+00,5.407340706770948913e+00,4.092157322315637558e+00,2.559342915486288117e+00
6.938656114627155702e+00,-1.405378504450512267e+01,1.601794116262097845e+01,-1.102706983825751524e-01,1.364661892544344335e+00,3.529257065858116604e+00,9.844600814775906983e+00,9.630042819715228575e+00,5.429656113656194272e+00,2.359632875294335186e+00,1.242426103618049504e+00,-1.310275770838706055e+00,-1.749892586170961328e+00
7.318800568338437174e+00,-8.631089568028102121e+00,2.373951463098302028e+01,1.082938679143266292e+01,1.274705312347054154e+01,1.197964197921022134e+01,1.243042414927465522e+01,1.190289874541882398e+01,1.073658041850121236e+01,5.132814863890699186e+00,1.222005939630224969e+00,-1.981390768247330625e+00,-8.615808847666853509e+00
8.052286779538814443e+00,-4.213778179968409532e+00,2.777001793251441697e+01,1.281340436254452442e+01,1.359428754528352457e+01,1.366201709023924060e+01,1.128498942559820684e+01,8.888074694209944226e+00,6.125385369650938827e+00,2.579178488800386138e+00,8.608185657235069010e-01,-2.577918626801813051e+00,-8.305185092026391658e+00
8.526831671175594707e+00,-4.152105286377611115e+00,2.948362308966390799e+01,1.795654363025439437e+01,2.071565069903555667e+01,1.453056254764635291e+01,1.227863214457470953e+01,8.875602089494217140e+00,7.045175460377168797e+00,7.231934675049807026e+00,-4.230120921737289819e-01,-1.105434605347852539e+00,-5.321956614816047093e+00
8.609127837836828334e+00,-3.761409384391002142e+00,2.969891533377823123e+01,1.801692995636456374e+01,2.242845830366348281e+01,1.536776783532513058e+01,1.298268497384781561e+01,1.105909275526799185e+01,9.147915412367325416e+00,4.425779890343521927e+00,-1.184319648042992057e+00,5.565548838920907349e-01,-5.832168549824229942e+00
8.581311802330485961e+00,-4.590580707869007071e+00,2.912986154640833902e+01,1.933536151712650053e+01,2.354761934733680562e+01,1.536391452905598953e+01,9.667296984890194622e+00,1.045691342280033886e+01,1.248715585672315598e+01,7.871793789648966921e+00,-8.781496706778778583e-01,-2.484366587825766359e+00,-3.547405450029469165e+00
8.449775921759579589e+00,-3.105515616533137901e+00,2.835862922982131806e+01,1.603069319155450856e+01,1.947764345019131937e+01,1.283762275197585723e+01,8.475789934034805739e+00,9.531947378355953404e+00,8.904070751854096244e+00,5.298911164810172103e+00,4.105355065624790578e-01,-1.083803468817841953e+00,-5.791018685486825746e+00
8.228866987233232067e+00,-4.711322247299052357e+00,2.806942330324880430e+01,1.640257846896944471e+01,2.008755964935049931e+01,1.282132016444657374e+01,9.021270959668850509e+00,7.206725967896264962e+00,5.172809634898979603e+00,7.464961085453250433e+00,1.009643941393392197e+00,-3.265943146829232369e+00,-6.669013315596748370e+00
8.027895798988202714e+00,-8.313360924746428182e+00,2.830111642613482914e+01,1.836233035881015141e+01,2.247289925944586741e+01,1.570841072111829817e+01,1.144523721325283461e+01,8.149835310494813356e+00,1.017276893712148578e+01,1.192532414124009321e+01,1.591787270537451171e+00,-3.409158786279122832e+00,-4.854976886042885020e+00
7.956024635550172697e+00,-7.315175003778231044e+00,2.884540300257522460e+01,1.744937482770032489e+01,1.875133723179939338e+01,1.442144191428791089e+01,1.055203701534153460e+01,9.662004556528673405e+00,1.111569177787933604e+01,1.033891127185494696e+01,5.906524707441010991e-01,-9.426378660034346879e-01,-2.643498999382905001e+00
7.793685495223354742e+00,-6.376617471343638321e+00,2.933689853188928964e+01,1.609724403323009412e+01,1.735926103392312214e+01,1.294875426360870208e+01,1.137619154617878081e+01,1.007451236895247426e+01,1.201829580829039656e+01,8.170268339626309384e+00,-2.518246071079994763e+00,-3.677630678387338037e+00,-2.871761571513229860e+00
