1.083313733428104619e+01,-2.469301222942578367e+00,1.241972319256045054e+01,1.262153308577862454e+01,1.392244520593255785e+01,1.487471193326302021e+01,9.953513037330806057e+00,9.512173600366354620e+00,5.512097674371007727e+00,-3.704585589829136438e+00,-3.019698824940480808e+00,-2.782293115872878531e+00,-1.459984416542635888e+00
1.002450352197523209e+01,5.021767757237450169e+00,1.661853426069222905e+01,2.435998856330756013e+01,1.283310945564880790e+01,1.500221357764264418e+01,1.106146138839823223e+01,-3.090040264553718607e+00,8.784455457267728917e+00,-2.481555017354021508e+00,-8.024044570913588359e+00,6.602240905074883592e+00,3.019614004561528731e+00
9.667047068186422010e+00,4.798480387395554631e-02,1.445086734588180910e+01,2.865617230982691410e+01,1.704970487236022691e+01,2.364548098031285406e+01,1.912777591610606365e+01,-7.116497371721282050e+00,-5.088464026773223958e-01,8.268209884454895686e-01,-1.976580666241472883e+00,3.131516367643431664e+00,-1.273181029512291174e+00
9.582741261906589259e+00,-2.355305604074136472e+00,9.825619456932749074e+00,2.997672194668141543e+01,1.364221040526791917e+01,2.436091318496452018e+01,1.610106465573751322e+01,-2.618679092391919205e+00,-2.718740179877093266e-01,1.421369250562330766e+00,3.682994759847324495e+00,1.473457004410944737e+00,-1.726861426542029232e+00
1.058874593256923369e+01,-4.774546536922165352e+00,4.704492315524319679e+00,1.202650315160108008e+01,4.053704061853892426e+00,2.007515211691061907e+01,6.792111990119545695e+00,2.347611454924051699e+01,-8.755940852151056220e+00,1.268569418527990500e+01,-8.333421791966399539e+00,5.064110381105844105e+00,-2.936810000172282997e+00
1.098188695707795226e+01,-4.950540211350590525e+00,4.844573236927267601e+00,1.274433009548330276e+01,5.015651888769029121e+00,1.912475948230733636e+01,-1.844660967009852159e+00,2.117313620198234503e+01,-7.794078631009161207e+00,9.997442734617141724e+00,-1.286113416945615739e+01,4.947363051179694438e+00,1.412414985575703108e+00
1.124147262603982433e+01,-1.323420722839114827e+00,7.137862313588954954e+00,1.307359616063644836e+01,4.550783323677233483e+00,1.855148082015492506e+01,-3.983688509293960234e+00,1.667478047518696016e+01,-1.451873754919536097e+01,-1.229042127715246346e-01,-2.294558039598274490e+01,1.548555495193439935e+00,2.362889170629318691e+00
1.209554648930667398e+01,7.714213155002533462e+00,1.072454705735118274e+01,8.218403036821170460e+00,-3.743153698650393046e+00,1.265927900413279339e+01,-1.674624914813959009e+01,7.240183626874300948e+00,-1.943524202872839624e+01,-9.486748351682491531e+00,-3.494864425613467063e+01,4.810849789683716793e+00,8.800241624993850209e+00
1.293379233096434966e+01,1.211829660344425896e+01,8.126831567387350574e+00,2.281310432209151084e+00,-1.426464243343872118e+00,1.560158384487247574e+01,-2.942277699252755951e+01,2.814279382172465649e+00,-2.333931568042653382e+01,-4.961762146365927606e+00,-3.405727050270771628e+01,1.240346355576740223e+01,1.044467050535456387e+01
1.354686748600595969e+01,1.216986212428448866e+01,7.844079474869134927e+00,-9.888986326918596248e-01,-6.904222345463709720e-01,1.464067498596719830e+01,-3.605440200435982234e+01,1.360462236647203005e+00,-2.322125294255248207e+01,-1.064833063348189235e+01,-3.496238308857375188e+01,1.278062461617612477e+01,1.533184763628693226e+01
1.370374892944517065e+01,1.291594392529215085e+01,6.183568393991356160e+00,-3.239461675840170418e+00,-2.150702224974916366e+00,6.896701821064451288e+00,-3.530323797678286013e+01,1.509813374923707485e+00,-2.212925138866833663e+01,-1.370021487905555446e+01,-3.029309311476519539e+01,1.208644004657048754e+01,1.666894930485753434e+01
